Id,Predicted
9247,NEGATIVE
9248,NEGATIVE
9249,NEGATIVE
9250,NEGATIVE
9251,NEUTRAL
9252,POSITIVE
9253,NEUTRAL
9254,NEGATIVE
9255,NEGATIVE
9256,NEGATIVE
9257,NEGATIVE
9258,POSITIVE
9259,POSITIVE
9260,POSITIVE
9261,NEGATIVE
9262,NEUTRAL
9263,NEUTRAL
9264,NEGATIVE
9265,POSITIVE
9266,POSITIVE
9267,POSITIVE
9268,NEGATIVE
9269,NEGATIVE
9270,NEGATIVE
9271,NEGATIVE
9272,POSITIVE
9273,POSITIVE
9274,NEGATIVE
9275,POSITIVE
9276,NEUTRAL
9277,POSITIVE
9278,NEGATIVE
9279,POSITIVE
9280,NEUTRAL
9281,NEUTRAL
9282,POSITIVE
9283,NEUTRAL
9284,NEUTRAL
9285,NEGATIVE
9286,NEGATIVE
9287,POSITIVE
9288,NEGATIVE
9289,NEGATIVE
9290,POSITIVE
9291,NEUTRAL
9292,NEUTRAL
9293,NEGATIVE
9294,NEUTRAL
9295,NEGATIVE
9296,NEUTRAL
9297,NEGATIVE
9298,NEGATIVE
9299,POSITIVE
9300,NEUTRAL
9301,NEGATIVE
9302,NEGATIVE
9303,NEGATIVE
9304,NEGATIVE
9305,NEUTRAL
9306,NEGATIVE
9307,NEGATIVE
9308,POSITIVE
9309,NEGATIVE
9310,NEGATIVE
9311,NEGATIVE
9312,NEGATIVE
9313,NEGATIVE
9314,NEUTRAL
9315,NEGATIVE
9316,NEGATIVE
9317,NEGATIVE
9318,NEUTRAL
9319,NEGATIVE
9320,POSITIVE
9321,NEGATIVE
9322,NEGATIVE
9323,NEGATIVE
9324,NEUTRAL
9325,NEGATIVE
9326,POSITIVE
9327,NEGATIVE
9328,NEGATIVE
9329,NEUTRAL
9330,NEGATIVE
9331,POSITIVE
9332,NEUTRAL
9333,NEGATIVE
9334,POSITIVE
9335,POSITIVE
9336,POSITIVE
9337,POSITIVE
9338,NEGATIVE
9339,NEGATIVE
9340,POSITIVE
9341,POSITIVE
9342,POSITIVE
9343,NEGATIVE
9344,NEGATIVE
9345,NEGATIVE
9346,POSITIVE
9347,NEUTRAL
9348,NEGATIVE
9349,NEGATIVE
9350,POSITIVE
9351,NEGATIVE
9352,POSITIVE
9353,POSITIVE
9354,NEGATIVE
9355,POSITIVE
9356,NEGATIVE
9357,NEGATIVE
9358,POSITIVE
9359,NEGATIVE
9360,NEGATIVE
9361,NEUTRAL
9362,NEGATIVE
9363,POSITIVE
9364,NEGATIVE
9365,NEGATIVE
9366,POSITIVE
9367,NEGATIVE
9368,NEGATIVE
9369,POSITIVE
9370,POSITIVE
9371,NEGATIVE
9372,POSITIVE
9373,NEGATIVE
9374,NEUTRAL
9375,NEGATIVE
9376,POSITIVE
9377,NEUTRAL
9378,POSITIVE
9379,POSITIVE
9380,NEGATIVE
9381,NEGATIVE
9382,NEGATIVE
9383,POSITIVE
9384,NEGATIVE
9385,POSITIVE
9386,POSITIVE
9387,NEGATIVE
9388,POSITIVE
9389,NEUTRAL
9390,POSITIVE
9391,POSITIVE
9392,NEGATIVE
9393,NEGATIVE
9394,NEUTRAL
9395,NEGATIVE
9396,NEGATIVE
9397,NEGATIVE
9398,NEUTRAL
9399,NEGATIVE
9400,POSITIVE
9401,NEGATIVE
9402,NEUTRAL
9403,POSITIVE
9404,NEGATIVE
9405,POSITIVE
9406,NEUTRAL
9407,POSITIVE
9408,NEGATIVE
9409,NEUTRAL
9410,POSITIVE
9411,NEGATIVE
9412,NEGATIVE
9413,NEUTRAL
9414,NEUTRAL
9415,POSITIVE
9416,NEUTRAL
9417,POSITIVE
9418,NEUTRAL
9419,POSITIVE
9420,POSITIVE
9421,NEGATIVE
9422,NEGATIVE
9423,NEGATIVE
9424,NEUTRAL
9425,NEGATIVE
9426,NEGATIVE
9427,NEGATIVE
9428,POSITIVE
9429,NEUTRAL
9430,NEGATIVE
9431,POSITIVE
9432,NEGATIVE
9433,POSITIVE
9434,POSITIVE
9435,NEUTRAL
9436,NEGATIVE
9437,NEGATIVE
9438,NEGATIVE
9439,NEGATIVE
9440,NEUTRAL
9441,NEGATIVE
9442,NEUTRAL
9443,NEGATIVE
9444,NEGATIVE
9445,NEUTRAL
9446,POSITIVE
9447,NEGATIVE
9448,NEUTRAL
9449,NEUTRAL
9450,NEGATIVE
9451,NEGATIVE
9452,NEGATIVE
9453,NEUTRAL
9454,POSITIVE
9455,NEUTRAL
9456,NEUTRAL
9457,NEGATIVE
9458,NEGATIVE
9459,NEGATIVE
9460,NEGATIVE
9461,NEGATIVE
9462,NEGATIVE
9463,NEUTRAL
9464,POSITIVE
9465,POSITIVE
9466,POSITIVE
9467,POSITIVE
9468,NEUTRAL
9469,NEGATIVE
9470,NEGATIVE
9471,POSITIVE
9472,POSITIVE
9473,NEUTRAL
9474,NEGATIVE
9475,NEUTRAL
9476,POSITIVE
9477,NEGATIVE
9478,POSITIVE
9479,NEGATIVE
9480,NEGATIVE
9481,NEGATIVE
9482,NEGATIVE
9483,POSITIVE
9484,NEGATIVE
9485,NEGATIVE
9486,POSITIVE
9487,NEGATIVE
9488,POSITIVE
9489,NEGATIVE
9490,POSITIVE
9491,NEGATIVE
9492,POSITIVE
9493,NEGATIVE
9494,NEGATIVE
9495,NEUTRAL
9496,NEGATIVE
9497,NEGATIVE
9498,NEUTRAL
9499,NEGATIVE
9500,POSITIVE
9501,NEGATIVE
9502,NEGATIVE
9503,NEUTRAL
9504,POSITIVE
9505,NEUTRAL
9506,POSITIVE
9507,NEGATIVE
9508,POSITIVE
9509,NEGATIVE
9510,NEGATIVE
9511,POSITIVE
9512,POSITIVE
9513,NEGATIVE
9514,NEGATIVE
9515,NEGATIVE
9516,NEGATIVE
9517,NEGATIVE
9518,POSITIVE
9519,NEGATIVE
9520,NEGATIVE
9521,NEGATIVE
9522,NEGATIVE
9523,NEGATIVE
9524,NEGATIVE
9525,POSITIVE
9526,POSITIVE
9527,POSITIVE
9528,POSITIVE
9529,POSITIVE
9530,NEGATIVE
9531,NEGATIVE
9532,NEGATIVE
9533,NEUTRAL
9534,NEGATIVE
9535,NEGATIVE
9536,NEGATIVE
9537,NEGATIVE
9538,POSITIVE
9539,NEGATIVE
9540,NEGATIVE
9541,NEGATIVE
9542,POSITIVE
9543,POSITIVE
9544,NEGATIVE
9545,NEGATIVE
9546,POSITIVE
9547,NEGATIVE
9548,NEGATIVE
9549,NEUTRAL
9550,NEGATIVE
9551,NEGATIVE
9552,POSITIVE
9553,NEGATIVE
9554,NEGATIVE
9555,NEUTRAL
9556,POSITIVE
9557,NEGATIVE
9558,NEGATIVE
9559,POSITIVE
9560,NEUTRAL
9561,NEGATIVE
9562,POSITIVE
9563,NEUTRAL
9564,POSITIVE
9565,NEUTRAL
9566,NEGATIVE
9567,POSITIVE
9568,NEGATIVE
9569,NEGATIVE
9570,NEUTRAL
9571,NEUTRAL
9572,POSITIVE
9573,NEGATIVE
9574,NEGATIVE
9575,NEUTRAL
9576,NEGATIVE
9577,NEGATIVE
9578,NEGATIVE
9579,NEGATIVE
9580,NEGATIVE
9581,POSITIVE
9582,NEGATIVE
9583,NEGATIVE
9584,NEUTRAL
9585,NEGATIVE
9586,NEGATIVE
9587,NEUTRAL
9588,NEGATIVE
9589,NEGATIVE
9590,POSITIVE
9591,POSITIVE
9592,NEGATIVE
9593,NEUTRAL
9594,NEUTRAL
9595,NEUTRAL
9596,NEUTRAL
9597,NEGATIVE
9598,NEGATIVE
9599,POSITIVE
9600,NEGATIVE
9601,NEGATIVE
9602,NEUTRAL
9603,NEGATIVE
9604,NEGATIVE
9605,NEGATIVE
9606,NEGATIVE
9607,NEGATIVE
9608,NEGATIVE
9609,NEGATIVE
9610,NEUTRAL
9611,POSITIVE
9612,NEGATIVE
9613,POSITIVE
9614,POSITIVE
9615,POSITIVE
9616,NEGATIVE
9617,NEGATIVE
9618,NEUTRAL
9619,NEGATIVE
9620,NEUTRAL
9621,NEUTRAL
9622,NEUTRAL
9623,NEGATIVE
9624,POSITIVE
9625,POSITIVE
9626,POSITIVE
9627,NEGATIVE
9628,NEGATIVE
9629,NEGATIVE
9630,NEGATIVE
9631,NEUTRAL
9632,POSITIVE
9633,NEUTRAL
9634,NEGATIVE
9635,NEGATIVE
9636,NEUTRAL
9637,NEGATIVE
9638,NEUTRAL
9639,NEGATIVE
9640,NEUTRAL
9641,NEGATIVE
9642,NEGATIVE
9643,POSITIVE
9644,NEUTRAL
9645,NEGATIVE
9646,NEGATIVE
9647,NEGATIVE
9648,NEGATIVE
9649,NEGATIVE
9650,NEUTRAL
9651,NEGATIVE
9652,POSITIVE
9653,NEGATIVE
9654,POSITIVE
9655,POSITIVE
9656,NEGATIVE
9657,NEGATIVE
9658,NEGATIVE
9659,NEGATIVE
9660,NEGATIVE
9661,NEGATIVE
9662,NEGATIVE
9663,NEUTRAL
9664,POSITIVE
9665,NEGATIVE
9666,POSITIVE
9667,NEUTRAL
9668,NEUTRAL
9669,NEGATIVE
9670,POSITIVE
9671,POSITIVE
9672,POSITIVE
9673,NEGATIVE
9674,NEGATIVE
9675,POSITIVE
9676,POSITIVE
9677,NEGATIVE
9678,POSITIVE
9679,NEUTRAL
9680,NEGATIVE
9681,POSITIVE
9682,NEUTRAL
9683,POSITIVE
9684,POSITIVE
9685,NEGATIVE
9686,POSITIVE
9687,NEGATIVE
9688,POSITIVE
9689,NEGATIVE
9690,NEGATIVE
9691,NEGATIVE
9692,POSITIVE
9693,NEUTRAL
9694,POSITIVE
9695,NEGATIVE
9696,NEGATIVE
9697,NEUTRAL
9698,POSITIVE
9699,NEGATIVE
9700,NEGATIVE
9701,NEGATIVE
9702,NEGATIVE
9703,NEUTRAL
9704,NEGATIVE
9705,NEUTRAL
9706,NEGATIVE
9707,NEGATIVE
9708,NEGATIVE
9709,NEGATIVE
9710,POSITIVE
9711,NEGATIVE
9712,NEGATIVE
9713,NEGATIVE
9714,NEGATIVE
9715,POSITIVE
9716,NEGATIVE
9717,POSITIVE
9718,NEGATIVE
9719,NEUTRAL
9720,NEGATIVE
9721,NEGATIVE
9722,NEGATIVE
9723,NEUTRAL
9724,NEGATIVE
9725,POSITIVE
9726,NEGATIVE
9727,POSITIVE
9728,POSITIVE
9729,NEGATIVE
9730,POSITIVE
9731,POSITIVE
9732,NEGATIVE
9733,POSITIVE
9734,NEGATIVE
9735,POSITIVE
9736,POSITIVE
9737,POSITIVE
9738,NEGATIVE
9739,NEUTRAL
9740,POSITIVE
9741,NEUTRAL
9742,POSITIVE
9743,NEGATIVE
9744,NEGATIVE
9745,NEUTRAL
9746,POSITIVE
9747,NEGATIVE
9748,POSITIVE
9749,NEGATIVE
9750,POSITIVE
9751,NEUTRAL
9752,NEGATIVE
9753,NEUTRAL
9754,NEUTRAL
9755,POSITIVE
9756,NEGATIVE
9757,POSITIVE
9758,NEUTRAL
9759,POSITIVE
9760,NEGATIVE
9761,NEGATIVE
9762,NEUTRAL
9763,NEGATIVE
9764,NEUTRAL
9765,NEGATIVE
9766,NEGATIVE
9767,NEUTRAL
9768,NEGATIVE
9769,NEGATIVE
9770,POSITIVE
9771,NEGATIVE
9772,POSITIVE
9773,POSITIVE
9774,NEGATIVE
9775,NEGATIVE
9776,NEGATIVE
9777,NEUTRAL
9778,NEGATIVE
9779,NEGATIVE
9780,NEGATIVE
9781,NEGATIVE
9782,NEGATIVE
9783,NEGATIVE
9784,NEUTRAL
9785,NEGATIVE
9786,NEGATIVE
9787,NEGATIVE
9788,NEGATIVE
9789,NEGATIVE
9790,POSITIVE
9791,POSITIVE
9792,POSITIVE
9793,POSITIVE
9794,POSITIVE
9795,NEUTRAL
9796,NEGATIVE
9797,NEUTRAL
9798,POSITIVE
9799,NEUTRAL
9800,NEGATIVE
9801,POSITIVE
9802,POSITIVE
9803,POSITIVE
9804,NEGATIVE
9805,NEGATIVE
9806,NEGATIVE
9807,NEUTRAL
9808,NEUTRAL
9809,POSITIVE
9810,NEUTRAL
9811,NEGATIVE
9812,POSITIVE
9813,NEGATIVE
9814,NEGATIVE
9815,NEGATIVE
9816,NEGATIVE
9817,NEGATIVE
9818,NEGATIVE
9819,POSITIVE
9820,NEGATIVE
9821,NEGATIVE
9822,NEGATIVE
9823,POSITIVE
9824,POSITIVE
9825,POSITIVE
9826,NEUTRAL
9827,POSITIVE
9828,NEGATIVE
9829,NEUTRAL
9830,NEGATIVE
9831,NEGATIVE
9832,NEGATIVE
9833,NEUTRAL
9834,POSITIVE
9835,NEUTRAL
9836,POSITIVE
9837,POSITIVE
9838,NEUTRAL
9839,NEGATIVE
9840,NEUTRAL
9841,NEUTRAL
9842,NEUTRAL
9843,NEGATIVE
9844,POSITIVE
9845,NEUTRAL
9846,POSITIVE
9847,NEGATIVE
9848,NEUTRAL
9849,NEGATIVE
9850,POSITIVE
9851,NEUTRAL
9852,NEUTRAL
9853,POSITIVE
9854,POSITIVE
9855,NEGATIVE
9856,NEGATIVE
9857,NEGATIVE
9858,POSITIVE
9859,POSITIVE
9860,NEGATIVE
9861,POSITIVE
9862,NEGATIVE
9863,NEGATIVE
9864,NEGATIVE
9865,POSITIVE
9866,NEGATIVE
9867,POSITIVE
9868,POSITIVE
9869,NEGATIVE
9870,NEUTRAL
9871,NEGATIVE
9872,POSITIVE
9873,NEGATIVE
9874,POSITIVE
9875,POSITIVE
9876,NEGATIVE
9877,NEGATIVE
9878,POSITIVE
9879,NEGATIVE
9880,NEGATIVE
9881,NEGATIVE
9882,POSITIVE
9883,POSITIVE
9884,NEGATIVE
9885,POSITIVE
9886,POSITIVE
9887,NEGATIVE
9888,NEUTRAL
9889,NEUTRAL
9890,NEGATIVE
9891,POSITIVE
9892,POSITIVE
9893,NEUTRAL
9894,NEGATIVE
9895,NEUTRAL
9896,NEGATIVE
9897,NEGATIVE
9898,NEUTRAL
9899,NEUTRAL
9900,POSITIVE
9901,NEGATIVE
9902,POSITIVE
9903,POSITIVE
9904,POSITIVE
9905,NEGATIVE
9906,NEGATIVE
9907,NEGATIVE
9908,NEGATIVE
9909,NEGATIVE
9910,NEGATIVE
9911,NEUTRAL
9912,NEGATIVE
9913,POSITIVE
9914,NEUTRAL
9915,NEGATIVE
9916,NEUTRAL
9917,NEUTRAL
9918,NEGATIVE
9919,NEGATIVE
9920,NEGATIVE
9921,POSITIVE
9922,NEGATIVE
9923,POSITIVE
9924,NEUTRAL
9925,NEGATIVE
9926,POSITIVE
9927,NEUTRAL
9928,NEGATIVE
9929,NEUTRAL
9930,NEGATIVE
9931,NEGATIVE
9932,NEGATIVE
9933,NEUTRAL
9934,NEGATIVE
9935,POSITIVE
9936,NEGATIVE
9937,NEGATIVE
9938,POSITIVE
9939,NEUTRAL
9940,POSITIVE
9941,POSITIVE
9942,NEGATIVE
9943,NEGATIVE
9944,NEGATIVE
9945,NEUTRAL
9946,POSITIVE
9947,NEUTRAL
9948,NEUTRAL
9949,NEGATIVE
9950,POSITIVE
9951,POSITIVE
9952,NEGATIVE
9953,NEUTRAL
9954,NEGATIVE
9955,NEGATIVE
9956,NEGATIVE
9957,POSITIVE
9958,NEGATIVE
9959,POSITIVE
9960,NEGATIVE
9961,NEGATIVE
9962,NEUTRAL
9963,NEUTRAL
9964,NEUTRAL
9965,NEGATIVE
9966,POSITIVE
9967,NEGATIVE
9968,POSITIVE
9969,NEGATIVE
9970,NEUTRAL
9971,NEUTRAL
9972,NEUTRAL
9973,NEUTRAL
9974,NEGATIVE
9975,NEGATIVE
9976,POSITIVE
9977,NEUTRAL
9978,NEGATIVE
9979,POSITIVE
9980,NEGATIVE
9981,NEGATIVE
9982,NEUTRAL
9983,NEUTRAL
9984,NEGATIVE
9985,NEUTRAL
9986,NEGATIVE
9987,NEUTRAL
9988,POSITIVE
9989,NEGATIVE
9990,NEUTRAL
9991,NEUTRAL
9992,NEGATIVE
9993,POSITIVE
9994,POSITIVE
9995,POSITIVE
9996,NEGATIVE
9997,NEGATIVE
9998,POSITIVE
9999,NEGATIVE
10000,NEUTRAL
10001,NEUTRAL
10002,NEGATIVE
10003,NEUTRAL
10004,POSITIVE
10005,NEUTRAL
10006,NEGATIVE
10007,POSITIVE
10008,NEGATIVE
10009,NEGATIVE
10010,NEGATIVE
10011,NEUTRAL
10012,NEGATIVE
10013,POSITIVE
10014,POSITIVE
10015,NEGATIVE
10016,NEGATIVE
10017,NEGATIVE
10018,NEGATIVE
10019,NEGATIVE
10020,NEUTRAL
10021,NEUTRAL
10022,NEGATIVE
10023,POSITIVE
10024,POSITIVE
10025,POSITIVE
10026,POSITIVE
10027,NEGATIVE
10028,NEGATIVE
10029,POSITIVE
10030,NEUTRAL
10031,NEGATIVE
10032,NEGATIVE
10033,POSITIVE
10034,POSITIVE
10035,POSITIVE
10036,NEGATIVE
10037,NEUTRAL
10038,POSITIVE
10039,POSITIVE
10040,NEUTRAL
10041,NEGATIVE
10042,NEGATIVE
10043,NEGATIVE
10044,NEGATIVE
10045,POSITIVE
10046,POSITIVE
10047,NEGATIVE
10048,NEUTRAL
10049,POSITIVE
10050,NEUTRAL
10051,NEGATIVE
10052,NEGATIVE
10053,NEGATIVE
10054,NEGATIVE
10055,POSITIVE
10056,NEGATIVE
10057,POSITIVE
10058,NEGATIVE
10059,NEGATIVE
10060,POSITIVE
10061,NEGATIVE
10062,POSITIVE
10063,NEGATIVE
10064,POSITIVE
10065,NEGATIVE
10066,POSITIVE
10067,NEGATIVE
10068,POSITIVE
10069,NEGATIVE
10070,POSITIVE
10071,NEGATIVE
10072,NEGATIVE
10073,NEGATIVE
10074,NEGATIVE
10075,NEGATIVE
10076,POSITIVE
10077,POSITIVE
10078,POSITIVE
10079,NEGATIVE
10080,NEUTRAL
10081,NEGATIVE
10082,NEUTRAL
10083,NEGATIVE
10084,NEGATIVE
10085,POSITIVE
10086,NEGATIVE
10087,POSITIVE
10088,NEGATIVE
10089,NEUTRAL
10090,NEUTRAL
10091,NEGATIVE
10092,NEGATIVE
10093,NEUTRAL
10094,NEUTRAL
10095,POSITIVE
10096,POSITIVE
10097,NEUTRAL
10098,POSITIVE
10099,POSITIVE
10100,NEGATIVE
10101,NEUTRAL
10102,POSITIVE
10103,NEGATIVE
10104,NEGATIVE
10105,NEGATIVE
10106,POSITIVE
10107,POSITIVE
10108,NEUTRAL
10109,NEGATIVE
10110,NEUTRAL
10111,NEGATIVE
10112,NEUTRAL
10113,NEGATIVE
10114,POSITIVE
10115,NEGATIVE
10116,POSITIVE
10117,POSITIVE
10118,POSITIVE
10119,NEGATIVE
10120,POSITIVE
10121,NEGATIVE
10122,POSITIVE
10123,NEGATIVE
10124,POSITIVE
10125,NEUTRAL
10126,NEGATIVE
10127,POSITIVE
10128,POSITIVE
10129,POSITIVE
10130,NEGATIVE
10131,POSITIVE
10132,NEUTRAL
10133,NEGATIVE
10134,NEGATIVE
10135,NEGATIVE
10136,NEGATIVE
10137,NEGATIVE
10138,NEGATIVE
10139,NEGATIVE
10140,POSITIVE
10141,NEGATIVE
10142,POSITIVE
10143,NEGATIVE
10144,NEGATIVE
10145,NEUTRAL
10146,NEUTRAL
10147,NEUTRAL
10148,NEGATIVE
10149,POSITIVE
10150,POSITIVE
10151,POSITIVE
10152,NEGATIVE
10153,NEGATIVE
10154,NEGATIVE
10155,NEUTRAL
10156,NEGATIVE
10157,NEUTRAL
10158,POSITIVE
10159,NEGATIVE
10160,POSITIVE
10161,NEUTRAL
10162,NEGATIVE
10163,NEUTRAL
10164,POSITIVE
10165,NEUTRAL
10166,NEGATIVE
10167,NEGATIVE
10168,NEGATIVE
10169,POSITIVE
10170,NEUTRAL
10171,POSITIVE
10172,POSITIVE
10173,NEGATIVE
10174,NEGATIVE
10175,NEGATIVE
10176,NEGATIVE
10177,NEGATIVE
10178,NEGATIVE
10179,POSITIVE
10180,NEGATIVE
10181,POSITIVE
10182,NEGATIVE
10183,POSITIVE
10184,NEUTRAL
10185,NEUTRAL
10186,POSITIVE
10187,POSITIVE
10188,NEUTRAL
10189,POSITIVE
10190,POSITIVE
10191,NEUTRAL
10192,NEGATIVE
10193,POSITIVE
10194,POSITIVE
10195,NEGATIVE
10196,NEUTRAL
10197,NEGATIVE
10198,NEGATIVE
10199,POSITIVE
10200,NEGATIVE
10201,NEGATIVE
10202,POSITIVE
10203,NEUTRAL
10204,POSITIVE
10205,POSITIVE
10206,NEGATIVE
10207,NEGATIVE
10208,NEGATIVE
10209,POSITIVE
10210,NEGATIVE
10211,NEGATIVE
10212,POSITIVE
10213,POSITIVE
10214,NEGATIVE
10215,NEGATIVE
10216,POSITIVE
10217,NEGATIVE
10218,NEGATIVE
10219,NEGATIVE
10220,POSITIVE
10221,NEGATIVE
10222,NEGATIVE
10223,POSITIVE
10224,NEGATIVE
10225,POSITIVE
10226,NEUTRAL
10227,POSITIVE
10228,POSITIVE
10229,NEGATIVE
10230,POSITIVE
10231,NEGATIVE
10232,NEUTRAL
10233,POSITIVE
10234,NEUTRAL
10235,NEGATIVE
10236,POSITIVE
10237,NEGATIVE
10238,NEUTRAL
10239,NEUTRAL
10240,NEGATIVE
10241,NEGATIVE
10242,NEGATIVE
10243,POSITIVE
10244,POSITIVE
10245,NEGATIVE
10246,NEGATIVE
10247,NEGATIVE
10248,POSITIVE
10249,NEGATIVE
10250,NEGATIVE
10251,POSITIVE
10252,NEUTRAL
10253,POSITIVE
10254,NEGATIVE
10255,NEGATIVE
10256,NEUTRAL
10257,NEUTRAL
10258,POSITIVE
10259,NEUTRAL
10260,POSITIVE
10261,NEGATIVE
10262,NEGATIVE
10263,NEGATIVE
10264,POSITIVE
10265,NEUTRAL
10266,NEUTRAL
10267,NEGATIVE
10268,POSITIVE
10269,NEGATIVE
10270,NEGATIVE
10271,NEGATIVE
10272,NEGATIVE
10273,POSITIVE
10274,NEGATIVE
10275,NEGATIVE
10276,NEGATIVE
10277,POSITIVE
10278,NEGATIVE
10279,POSITIVE
10280,NEUTRAL
10281,NEGATIVE
10282,POSITIVE
10283,NEGATIVE
10284,NEGATIVE
10285,POSITIVE
10286,NEGATIVE
10287,NEGATIVE
10288,NEGATIVE
10289,NEGATIVE
10290,NEGATIVE
10291,POSITIVE
10292,NEUTRAL
10293,POSITIVE
10294,POSITIVE
10295,NEGATIVE
10296,NEGATIVE
10297,POSITIVE
10298,NEGATIVE
10299,NEUTRAL
10300,NEGATIVE
10301,POSITIVE
10302,NEUTRAL
10303,NEGATIVE
10304,NEGATIVE
10305,NEUTRAL
10306,NEGATIVE
10307,NEGATIVE
10308,NEGATIVE
10309,POSITIVE
10310,NEUTRAL
10311,NEGATIVE
10312,NEGATIVE
10313,NEGATIVE
10314,NEUTRAL
10315,NEGATIVE
10316,POSITIVE
10317,NEGATIVE
10318,POSITIVE
10319,POSITIVE
10320,NEGATIVE
10321,NEGATIVE
10322,NEGATIVE
10323,NEGATIVE
10324,NEUTRAL
10325,NEGATIVE
10326,POSITIVE
10327,POSITIVE
10328,POSITIVE
10329,NEGATIVE
10330,NEGATIVE
10331,NEGATIVE
10332,NEGATIVE
10333,NEGATIVE
10334,POSITIVE
10335,NEUTRAL
10336,NEUTRAL
10337,POSITIVE
10338,NEGATIVE
10339,NEGATIVE
10340,NEUTRAL
10341,NEUTRAL
10342,NEGATIVE
10343,NEUTRAL
10344,NEGATIVE
10345,NEGATIVE
10346,NEUTRAL
10347,NEGATIVE
10348,NEUTRAL
10349,NEUTRAL
10350,NEGATIVE
10351,NEGATIVE
10352,NEUTRAL
10353,NEGATIVE
10354,NEUTRAL
10355,NEGATIVE
10356,NEGATIVE
10357,NEGATIVE
10358,POSITIVE
10359,NEGATIVE
10360,POSITIVE
10361,POSITIVE
10362,NEGATIVE
10363,POSITIVE
10364,NEGATIVE
10365,NEGATIVE
10366,NEGATIVE
10367,NEGATIVE
10368,NEGATIVE
10369,NEGATIVE
10370,NEGATIVE
10371,NEGATIVE
10372,NEGATIVE
10373,POSITIVE
10374,NEUTRAL
10375,POSITIVE
10376,NEGATIVE
10377,POSITIVE
10378,NEGATIVE
10379,NEGATIVE
10380,NEUTRAL
10381,NEGATIVE
10382,NEGATIVE
10383,NEGATIVE
10384,NEGATIVE
10385,NEGATIVE
10386,NEGATIVE
10387,NEGATIVE
10388,NEGATIVE
10389,POSITIVE
10390,POSITIVE
10391,NEGATIVE
10392,NEGATIVE
10393,NEGATIVE
10394,NEUTRAL
10395,NEUTRAL
10396,NEGATIVE
10397,POSITIVE
10398,NEGATIVE
10399,POSITIVE
10400,NEGATIVE
10401,NEGATIVE
10402,POSITIVE
10403,NEUTRAL
10404,POSITIVE
10405,POSITIVE
10406,NEUTRAL
10407,NEUTRAL
10408,NEGATIVE
10409,NEUTRAL
10410,NEGATIVE
10411,POSITIVE
10412,NEGATIVE
10413,NEUTRAL
10414,NEGATIVE
10415,NEUTRAL
10416,NEGATIVE
10417,NEGATIVE
10418,NEGATIVE
10419,NEGATIVE
10420,NEGATIVE
10421,POSITIVE
10422,NEUTRAL
10423,POSITIVE
10424,NEGATIVE
10425,NEUTRAL
10426,NEGATIVE
10427,POSITIVE
10428,POSITIVE
10429,NEGATIVE
10430,POSITIVE
10431,NEGATIVE
10432,POSITIVE
10433,POSITIVE
10434,NEGATIVE
10435,NEGATIVE
10436,POSITIVE
10437,POSITIVE
10438,NEUTRAL
10439,NEGATIVE
10440,NEUTRAL
10441,NEGATIVE
10442,NEUTRAL
10443,NEGATIVE
10444,NEUTRAL
10445,NEGATIVE
10446,NEGATIVE
10447,NEGATIVE
10448,NEGATIVE
10449,NEGATIVE
10450,NEGATIVE
10451,POSITIVE
10452,NEUTRAL
10453,POSITIVE
10454,NEUTRAL
10455,NEUTRAL
10456,NEUTRAL
10457,NEGATIVE
10458,NEGATIVE
10459,POSITIVE
10460,POSITIVE
10461,NEUTRAL
10462,POSITIVE
10463,NEGATIVE
10464,POSITIVE
10465,NEGATIVE
10466,NEGATIVE
10467,POSITIVE
10468,NEGATIVE
10469,NEGATIVE
10470,NEGATIVE
